,Sno,Customer_number,Insurance,balance,housing,loan,contact,duration,campaign,last_contact_day,previous,poutcome,Term Deposit,Count_Txn
34915,34915,35916,no,0.0,yes,no,cellular,184.0,2,323,1,failure,no,220.0
34916,34916,35917,no,457.0,yes,yes,cellular,128.0,1,350,1,failure,no,389.0
34917,34917,35918,no,432.0,yes,yes,cellular,44.0,4,1,0,,no,192.0
34918,34918,35919,no,347.0,yes,no,cellular,282.0,4,1,0,,no,201.0
34919,34919,35920,yes,2405.0,yes,no,cellular,114.0,1,287,8,failure,no,339.0
34920,34920,35921,no,5903.0,yes,no,cellular,231.0,1,363,1,failure,no,192.0
34921,34921,35922,no,7506.0,yes,no,cellular,839.0,2,188,1,success,yes,343.0
34922,34922,35923,no,1255.0,yes,no,cellular,120.0,1,170,4,failure,no,438.0
34923,34923,35924,no,31.0,yes,no,cellular,50.0,1,356,1,failure,no,237.0
34924,34924,35925,no,411.0,yes,no,cellular,457.0,1,358,1,other,no,234.0
34925,34925,35926,yes,206.0,yes,no,cellular,148.0,1,1,0,,no,490.0
34926,34926,35927,no,0.0,yes,yes,cellular,37.0,1,1,0,,no,369.0
34927,34927,35928,yes,17.0,yes,no,cellular,72.0,1,1,0,,no,213.0
34928,34928,35929,no,827.0,yes,no,cellular,254.0,1,267,4,failure,no,145.0
34929,34929,35930,no,95.0,yes,no,cellular,204.0,1,1,0,,no,256.0
34930,34930,35931,no,1268.0,yes,no,cellular,451.0,1,350,1,other,no,253.0
34931,34931,35932,no,110.0,yes,no,cellular,428.0,1,1,0,,no,421.0
34932,34932,35933,no,27.0,yes,no,cellular,289.0,1,1,0,,no,445.0
34933,34933,35934,no,80.0,yes,yes,cellular,317.0,1,363,1,failure,no,249.0
34934,34934,35935,no,0.0,yes,no,cellular,153.0,1,1,0,,no,485.0
34935,34935,35936,no,115.0,yes,no,cellular,108.0,1,1,0,,no,414.0
34936,34936,35937,no,290.0,yes,no,cellular,150.0,1,1,0,,no,374.0
34937,34937,35938,no,102.0,yes,no,cellular,445.0,1,258,2,failure,yes,150.0
34938,34938,35939,no,5137.0,yes,no,cellular,123.0,1,1,0,,no,320.0
34939,34939,35940,no,592.0,no,no,cellular,275.0,1,1,0,,no,253.0
34940,34940,35941,no,0.0,yes,no,cellular,176.0,1,1,0,,no,460.0
34941,34941,35942,no,223.0,no,no,cellular,297.0,1,1,0,,no,273.0
34942,34942,35943,no,69.0,yes,no,telephone,92.0,3,362,4,other,no,399.0
34943,34943,35944,yes,233.0,yes,no,cellular,728.0,1,1,0,,no,230.0
34944,34944,35945,no,636.0,yes,no,cellular,127.0,2,254,23,other,no,250.0
34945,34945,35946,no,2.0,yes,yes,cellular,554.0,2,356,1,failure,yes,391.0
34946,34946,35947,no,586.0,yes,yes,cellular,179.0,2,1,0,,no,454.0
34947,34947,35948,no,192.0,yes,no,cellular,138.0,3,1,0,,no,226.0
34948,34948,35949,no,552.0,yes,no,cellular,98.0,2,1,0,,no,431.0
34949,34949,35950,no,558.0,yes,no,cellular,186.0,2,1,0,,no,255.0
34950,34950,35951,no,28.0,yes,no,cellular,135.0,2,289,1,failure,no,478.0
34951,34951,35952,no,2203.0,yes,no,cellular,1131.0,2,1,0,,no,223.0
34952,34952,35953,no,728.0,yes,yes,cellular,156.0,2,169,1,failure,no,206.0
34953,34953,35954,no,752.0,yes,no,cellular,519.0,2,166,5,failure,yes,426.0
34954,34954,35955,no,121.0,yes,no,cellular,343.0,2,1,0,,no,207.0
34955,34955,35956,no,183.0,yes,yes,cellular,64.0,1,343,2,failure,no,108.0
34956,34956,35957,no,310.0,yes,no,cellular,903.0,2,355,1,other,no,370.0
34957,34957,35958,no,471.0,yes,no,cellular,106.0,1,1,0,,no,236.0
34958,34958,35959,no,2242.0,yes,no,cellular,459.0,4,1,0,,no,462.0
34959,34959,35960,no,33.0,no,yes,cellular,109.0,1,1,0,,no,236.0
34960,34960,35961,no,1416.0,yes,no,cellular,100.0,1,169,12,other,no,483.0
34961,34961,35962,no,802.0,yes,no,cellular,47.0,1,1,0,,no,424.0
34962,34962,35963,no,748.0,yes,yes,cellular,161.0,1,1,0,,no,470.0
34963,34963,35964,no,3.0,yes,no,cellular,45.0,2,169,2,failure,no,128.0
34964,34964,35965,no,216.0,yes,no,cellular,197.0,1,282,3,failure,no,245.0
34965,34965,35966,no,99.0,yes,no,cellular,687.0,2,343,1,failure,yes,192.0
34966,34966,35967,yes,21.0,no,no,cellular,231.0,2,1,0,,no,482.0
34967,34967,35968,no,0.0,no,no,cellular,389.0,2,1,0,,no,481.0
34968,34968,35969,no,663.0,yes,no,cellular,230.0,1,1,0,,no,281.0
34969,34969,35970,no,501.0,yes,yes,cellular,323.0,2,1,0,,no,100.0
34970,34970,35971,no,22.0,yes,no,cellular,125.0,2,1,0,,no,221.0
34971,34971,35972,no,111.0,yes,no,cellular,174.0,3,1,0,,no,492.0
34972,34972,35973,no,991.0,yes,no,cellular,89.0,1,344,1,failure,no,446.0
34973,34973,35974,no,1016.0,yes,yes,cellular,74.0,2,167,4,failure,no,137.0
34974,34974,35975,no,177.0,yes,yes,cellular,150.0,1,1,0,,no,311.0
34975,34975,35976,no,1517.0,no,yes,cellular,60.0,1,1,0,,no,374.0
34976,34976,35977,no,266.0,yes,no,cellular,540.0,1,1,0,,yes,334.0
34977,34977,35978,no,2640.0,yes,no,cellular,181.0,1,1,0,,no,260.0
34978,34978,35979,no,18.0,yes,yes,cellular,305.0,1,1,0,,no,211.0
34979,34979,35980,yes,92.0,yes,no,cellular,139.0,1,363,1,other,no,412.0
34980,34980,35981,no,4969.0,yes,no,cellular,169.0,1,1,0,,no,328.0
34981,34981,35982,no,803.0,yes,yes,cellular,827.0,1,329,9,failure,no,458.0
34982,34982,35983,no,225.0,yes,no,cellular,319.0,2,1,0,,no,251.0
34983,34983,35984,no,1491.0,yes,no,cellular,203.0,2,334,2,failure,no,122.0
34984,34984,35985,no,248.0,yes,yes,cellular,109.0,1,315,20,other,no,266.0
34985,34985,35986,no,1494.0,yes,no,cellular,311.0,1,169,2,success,no,145.0
34986,34986,35987,no,1872.0,yes,no,cellular,175.0,1,322,3,failure,no,225.0
34987,34987,35988,no,339.0,yes,no,cellular,110.0,2,359,2,failure,no,113.0
34988,34988,35989,no,37.0,yes,yes,cellular,207.0,1,363,2,failure,no,302.0
34989,34989,35990,no,4293.0,yes,no,cellular,92.0,2,250,2,failure,no,380.0
34990,34990,35991,no,678.0,yes,no,cellular,147.0,1,1,0,,no,419.0
34991,34991,35992,no,1010.0,yes,no,cellular,911.0,1,336,2,failure,no,245.0
34992,34992,35993,no,571.0,yes,no,cellular,321.0,1,1,0,,no,104.0
34993,34993,35994,no,83.0,yes,no,cellular,90.0,1,1,0,,no,233.0
34994,34994,35995,no,222.0,yes,no,cellular,317.0,1,169,2,failure,no,180.0
34995,34995,35996,no,305.0,yes,no,cellular,138.0,2,1,0,,no,182.0
34996,34996,35997,no,191.0,yes,no,cellular,550.0,1,1,0,,yes,469.0
34997,34997,35998,no,79.0,yes,no,cellular,811.0,1,334,3,other,no,112.0
34998,34998,35999,no,162.0,yes,no,cellular,184.0,1,1,0,,no,203.0
34999,34999,36000,no,2597.0,yes,no,cellular,182.0,2,355,1,failure,no,449.0
35000,35000,36001,no,3345.0,yes,no,cellular,118.0,1,260,3,failure,no,475.0
35001,35001,36002,no,0.0,yes,yes,cellular,79.0,2,166,7,failure,no,466.0
35002,35002,36003,no,295.0,yes,no,cellular,138.0,1,1,0,,no,118.0
35003,35003,36004,no,6882.0,yes,no,cellular,482.0,2,1,0,,no,495.0
35004,35004,36005,no,252.0,yes,yes,cellular,654.0,1,1,0,,no,248.0
35005,35005,36006,no,230.0,yes,no,cellular,198.0,2,170,2,failure,no,411.0
35006,35006,36007,no,609.0,yes,no,cellular,145.0,1,1,0,,no,329.0
35007,35007,36008,no,458.0,yes,no,cellular,116.0,2,363,1,failure,no,405.0
35008,35008,36009,yes,542.0,yes,no,cellular,116.0,2,1,0,,no,179.0
35009,35009,36010,no,114.0,yes,no,cellular,500.0,1,1,0,,no,193.0
35010,35010,36011,no,0.0,yes,no,cellular,445.0,2,166,3,failure,yes,120.0
35011,35011,36012,no,568.0,yes,no,cellular,311.0,2,341,2,failure,no,409.0
35012,35012,36013,no,842.0,yes,no,cellular,141.0,2,1,0,,no,320.0
35013,35013,36014,no,530.0,yes,yes,cellular,68.0,1,1,0,,no,173.0
35014,35014,36015,no,78.0,yes,no,cellular,346.0,1,1,0,,no,434.0
35015,35015,36016,no,360.0,yes,no,cellular,131.0,2,344,2,failure,no,452.0
35016,35016,36017,no,503.0,yes,no,cellular,220.0,1,1,0,,no,342.0
35017,35017,36018,no,289.0,yes,no,cellular,309.0,1,363,4,failure,no,324.0
35018,35018,36019,no,2303.0,yes,no,cellular,323.0,2,364,1,failure,no,131.0
35019,35019,36020,no,557.0,yes,no,cellular,91.0,2,1,0,,no,183.0
35020,35020,36021,no,1884.0,yes,no,cellular,82.0,2,289,1,failure,no,324.0
35021,35021,36022,no,4401.0,yes,no,cellular,316.0,2,279,4,failure,no,492.0
35022,35022,36023,no,834.0,yes,no,cellular,283.0,3,1,0,,no,350.0
35023,35023,36024,no,509.0,yes,no,cellular,133.0,1,1,0,,no,235.0
35024,35024,36025,no,190.0,yes,no,cellular,127.0,2,1,0,,no,281.0
35025,35025,36026,no,272.0,yes,no,cellular,251.0,4,289,2,failure,no,264.0
35026,35026,36027,no,27.0,yes,no,cellular,754.0,1,1,0,,yes,314.0
35027,35027,36028,no,0.0,yes,no,cellular,84.0,2,169,3,failure,no,344.0
35028,35028,36029,no,429.0,yes,no,cellular,320.0,1,1,0,,no,489.0
35029,35029,36030,yes,483.0,yes,yes,cellular,222.0,2,168,3,failure,no,404.0
35030,35030,36031,no,524.0,yes,no,cellular,554.0,2,1,0,,yes,147.0
35031,35031,36032,no,130.0,yes,no,cellular,302.0,2,1,0,,no,496.0
35032,35032,36033,no,0.0,yes,no,cellular,239.0,3,1,0,,no,144.0
35033,35033,36034,no,5990.0,yes,no,cellular,396.0,3,1,0,,yes,445.0
35034,35034,36035,no,1.0,yes,no,cellular,250.0,2,1,0,,no,428.0
35035,35035,36036,no,260.0,yes,no,cellular,167.0,3,299,2,failure,no,145.0
35036,35036,36037,no,614.0,yes,no,cellular,322.0,2,343,2,failure,no,325.0
35037,35037,36038,no,2576.0,yes,yes,cellular,136.0,3,273,4,failure,no,370.0
35038,35038,36039,no,623.0,yes,no,cellular,97.0,2,1,0,,no,310.0
35039,35039,36040,no,828.0,yes,no,cellular,206.0,2,342,1,failure,no,216.0
35040,35040,36041,no,634.0,yes,no,cellular,281.0,2,250,2,failure,no,211.0
35041,35041,36042,no,3096.0,yes,no,telephone,62.0,4,357,1,failure,no,167.0
35042,35042,36043,no,355.0,yes,no,cellular,183.0,2,355,1,failure,no,308.0
35043,35043,36044,no,5289.0,yes,no,cellular,487.0,2,1,0,,no,395.0
35044,35044,36045,no,372.0,yes,yes,cellular,155.0,1,1,0,,no,153.0
35045,35045,36046,no,313.0,yes,yes,cellular,311.0,3,364,1,failure,no,106.0
35046,35046,36047,no,638.0,yes,no,telephone,90.0,2,1,0,,no,352.0
35047,35047,36048,no,334.0,yes,no,cellular,402.0,2,1,0,,no,336.0
35048,35048,36049,no,2470.0,yes,no,cellular,22.0,2,1,0,,no,354.0
35049,35049,36050,no,34.0,yes,no,cellular,350.0,2,344,1,failure,no,263.0
35050,35050,36051,no,1187.0,yes,no,cellular,228.0,2,1,0,,no,130.0
35051,35051,36052,no,519.0,yes,no,telephone,175.0,1,1,0,,no,136.0
35052,35052,36053,no,985.0,yes,no,cellular,267.0,2,1,0,,no,252.0
35053,35053,36054,no,1114.0,yes,yes,cellular,133.0,1,1,0,,no,212.0
35054,35054,36055,no,432.0,yes,no,cellular,160.0,1,1,0,,no,267.0
35055,35055,36056,no,27.0,yes,no,cellular,192.0,1,1,0,,no,250.0
35056,35056,36057,no,2.0,yes,no,cellular,103.0,3,168,1,failure,no,190.0
35057,35057,36058,no,3935.0,yes,no,cellular,765.0,1,342,2,failure,yes,170.0
35058,35058,36059,no,1988.0,yes,no,cellular,88.0,1,299,1,failure,no,496.0
35059,35059,36060,no,486.0,yes,no,cellular,422.0,1,363,1,failure,no,241.0
35060,35060,36061,no,1345.0,yes,no,cellular,74.0,6,169,4,failure,no,240.0
35061,35061,36062,yes,375.0,yes,yes,telephone,149.0,4,1,0,,no,484.0
35062,35062,36063,no,51.0,yes,no,cellular,70.0,3,356,4,other,no,357.0
35063,35063,36064,no,346.0,yes,no,cellular,87.0,3,345,5,other,no,497.0
35064,35064,36065,no,6205.0,no,no,cellular,233.0,2,1,0,,no,421.0
35065,35065,36066,no,25.0,yes,no,cellular,28.0,2,345,3,other,no,487.0
35066,35066,36067,no,1282.0,yes,no,cellular,346.0,3,356,2,other,no,445.0
35067,35067,36068,no,417.0,yes,yes,cellular,523.0,2,363,2,failure,no,190.0
35068,35068,36069,no,0.0,yes,yes,cellular,172.0,4,1,0,,no,271.0
35069,35069,36070,no,285.0,yes,no,cellular,265.0,2,342,2,failure,no,470.0
35070,35070,36071,no,146.0,yes,yes,cellular,82.0,2,356,2,failure,no,225.0
35071,35071,36072,no,343.0,yes,no,cellular,151.0,2,1,0,,no,126.0
35072,35072,36073,no,0.0,yes,no,cellular,239.0,2,1,0,,no,133.0
35073,35073,36074,no,6.0,yes,no,cellular,169.0,2,1,0,,no,474.0
35074,35074,36075,no,13.0,yes,no,cellular,358.0,2,306,1,failure,no,200.0
35075,35075,36076,no,147.0,yes,no,cellular,116.0,2,169,3,failure,no,474.0
35076,35076,36077,no,429.0,yes,no,cellular,222.0,2,363,4,failure,no,400.0
35077,35077,36078,no,1259.0,yes,no,cellular,379.0,2,169,1,failure,no,313.0
35078,35078,36079,no,991.0,yes,no,cellular,1489.0,3,1,0,,yes,331.0
35079,35079,36080,no,2.0,yes,yes,cellular,593.0,2,281,4,failure,no,259.0
35080,35080,36081,no,59.0,yes,yes,cellular,1347.0,2,363,1,failure,yes,447.0
35081,35081,36082,no,327.0,yes,no,cellular,69.0,2,1,0,,no,114.0
35082,35082,36083,no,326.0,yes,no,cellular,242.0,2,169,2,failure,no,192.0
35083,35083,36084,no,0.0,yes,no,cellular,307.0,2,1,0,,no,329.0
35084,35084,36085,no,4.0,yes,no,cellular,544.0,4,1,0,,no,313.0
35085,35085,36086,no,0.0,yes,no,cellular,320.0,3,1,0,,no,155.0
35086,35086,36087,yes,166.0,yes,no,cellular,129.0,3,1,0,,no,421.0
35087,35087,36088,no,318.0,yes,no,cellular,102.0,2,355,2,failure,no,183.0
35088,35088,36089,no,940.0,yes,yes,cellular,206.0,2,1,0,,no,353.0
35089,35089,36090,no,457.0,yes,no,cellular,270.0,4,366,2,failure,no,301.0
35090,35090,36091,no,414.0,yes,no,cellular,1369.0,3,1,0,,no,198.0
35091,35091,36092,no,0.0,yes,no,cellular,456.0,3,1,0,,no,346.0
35092,35092,36093,no,427.0,yes,no,cellular,17.0,3,169,2,failure,no,456.0
35093,35093,36094,no,0.0,yes,no,cellular,293.0,3,1,0,,no,248.0
35094,35094,36095,no,47.0,yes,no,cellular,273.0,4,1,0,,no,144.0
35095,35095,36096,no,49.0,yes,no,cellular,155.0,2,1,0,,no,433.0
35096,35096,36097,no,741.0,yes,no,cellular,606.0,3,335,6,other,no,303.0
35097,35097,36098,no,1407.0,yes,no,cellular,142.0,3,1,0,,no,188.0
35098,35098,36099,no,1400.0,yes,no,telephone,309.0,3,355,4,failure,no,427.0
35099,35099,36100,no,1147.0,yes,yes,cellular,232.0,2,363,5,failure,no,396.0
35100,35100,36101,no,100.0,yes,yes,cellular,152.0,4,344,2,failure,no,331.0
35101,35101,36102,no,435.0,yes,no,cellular,437.0,4,345,1,failure,no,142.0
35102,35102,36103,no,602.0,yes,no,cellular,373.0,4,1,0,,no,358.0
35103,35103,36104,no,48.0,no,no,cellular,140.0,2,1,0,,no,168.0
35104,35104,36105,no,0.0,yes,no,telephone,167.0,3,1,0,,no,287.0
35105,35105,36106,no,71.0,yes,no,cellular,91.0,3,1,0,,no,277.0
35106,35106,36107,no,705.0,yes,no,cellular,458.0,3,1,0,,no,156.0
35107,35107,36108,no,289.0,yes,no,cellular,284.0,3,1,0,,no,459.0
35108,35108,36109,no,777.0,yes,no,cellular,185.0,3,1,0,,no,144.0
35109,35109,36110,no,1254.0,no,no,cellular,77.0,3,1,0,,no,172.0
35110,35110,36111,no,152.0,yes,no,cellular,467.0,2,1,0,,no,372.0
35111,35111,36112,no,2468.0,yes,no,cellular,187.0,8,1,0,,no,408.0
35112,35112,36113,no,6.0,yes,no,cellular,787.0,3,1,0,,no,108.0
35113,35113,36114,no,1598.0,yes,yes,cellular,1074.0,4,344,3,failure,yes,469.0
35114,35114,36115,no,2953.0,yes,no,telephone,97.0,2,1,0,,no,234.0
35115,35115,36116,no,400.0,yes,yes,cellular,362.0,2,307,1,failure,no,253.0
35116,35116,36117,no,71.0,yes,no,cellular,165.0,2,1,0,,no,446.0
35117,35117,36118,no,440.0,yes,no,cellular,445.0,2,345,2,failure,no,251.0
35118,35118,36119,no,0.0,yes,no,cellular,667.0,2,1,0,,yes,302.0
35119,35119,36120,no,147.0,yes,no,cellular,151.0,2,1,0,,no,374.0
35120,35120,36121,no,802.0,yes,no,cellular,686.0,2,1,0,,yes,361.0
35121,35121,36122,no,275.0,yes,no,cellular,157.0,3,254,5,failure,no,343.0
35122,35122,36123,no,747.0,yes,no,telephone,22.0,6,1,0,,no,484.0
35123,35123,36124,no,2911.0,yes,yes,telephone,276.0,2,1,0,,no,277.0
35124,35124,36125,no,692.0,yes,yes,cellular,117.0,2,1,0,,no,263.0
35125,35125,36126,no,148.0,yes,yes,cellular,232.0,2,167,4,failure,no,239.0
35126,35126,36127,no,223.0,yes,no,cellular,268.0,1,344,1,failure,no,448.0
35127,35127,36128,no,206.0,yes,no,cellular,337.0,2,1,0,,no,103.0
35128,35128,36129,no,115.0,no,no,cellular,796.0,2,1,0,,no,295.0
35129,35129,36130,no,104.0,yes,no,cellular,606.0,3,1,0,,yes,387.0
35130,35130,36131,no,57.0,yes,yes,cellular,55.0,5,1,0,,no,406.0
35131,35131,36132,no,2111.0,yes,no,cellular,86.0,2,1,0,,no,205.0
35132,35132,36133,no,22.0,yes,no,cellular,28.0,2,289,5,failure,no,417.0
35133,35133,36134,no,122.0,yes,no,cellular,219.0,2,1,0,,no,466.0
35134,35134,36135,no,1304.0,yes,yes,cellular,183.0,3,1,0,,no,434.0
35135,35135,36136,no,254.0,yes,no,cellular,210.0,2,346,1,other,no,388.0
35136,35136,36137,no,3663.0,yes,no,telephone,25.0,5,169,1,failure,no,343.0
35137,35137,36138,no,151.0,yes,no,cellular,16.0,5,171,1,other,no,186.0
35138,35138,36139,no,505.0,yes,no,cellular,113.0,2,1,0,,no,200.0
35139,35139,36140,no,1402.0,yes,no,cellular,343.0,3,295,5,other,no,184.0
35140,35140,36141,no,4.0,yes,yes,cellular,315.0,2,1,0,,no,315.0
35141,35141,36142,no,975.0,yes,no,cellular,186.0,2,295,1,failure,no,166.0
35142,35142,36143,no,0.0,yes,yes,cellular,175.0,4,1,0,,no,442.0
35143,35143,36144,no,502.0,yes,no,telephone,82.0,1,1,0,,no,257.0
35144,35144,36145,no,29.0,yes,no,cellular,83.0,4,266,20,other,no,419.0
35145,35145,36146,no,1209.0,yes,no,cellular,57.0,4,1,0,,no,169.0
35146,35146,36147,no,0.0,yes,no,cellular,270.0,3,1,0,,no,178.0
35147,35147,36148,no,1700.0,yes,no,cellular,13.0,5,1,0,,no,413.0
35148,35148,36149,no,92.0,yes,no,cellular,240.0,1,1,0,,no,116.0
35149,35149,36150,no,199.0,yes,no,cellular,413.0,1,1,0,,no,105.0
35150,35150,36151,no,864.0,yes,no,telephone,755.0,3,363,5,failure,no,317.0
35151,35151,36152,no,3185.0,yes,yes,cellular,187.0,1,1,0,,no,332.0
35152,35152,36153,no,2777.0,yes,no,cellular,633.0,1,1,0,,no,343.0
35153,35153,36154,no,2173.0,yes,yes,cellular,370.0,1,1,0,,no,341.0
35154,35154,36155,no,1780.0,yes,no,cellular,205.0,1,1,0,,no,279.0
35155,35155,36156,no,10.0,yes,no,cellular,51.0,1,294,1,failure,no,259.0
35156,35156,36157,no,253.0,yes,no,cellular,157.0,1,349,4,failure,no,480.0
35157,35157,36158,no,2679.0,yes,no,cellular,195.0,1,1,0,,no,150.0
35158,35158,36159,no,0.0,yes,no,cellular,512.0,1,1,0,,no,402.0
35159,35159,36160,no,701.0,yes,yes,cellular,531.0,3,1,0,,no,367.0
35160,35160,36161,no,0.0,yes,yes,cellular,263.0,1,1,0,,no,206.0
35161,35161,36162,no,559.0,yes,yes,cellular,98.0,1,167,2,failure,no,240.0
35162,35162,36163,no,7475.0,yes,no,cellular,204.0,1,1,0,,no,330.0
35163,35163,36164,no,448.0,yes,no,cellular,82.0,1,1,0,,no,177.0
35164,35164,36165,no,490.0,yes,no,cellular,31.0,1,363,2,failure,no,262.0
35165,35165,36166,no,990.0,yes,yes,cellular,92.0,1,1,0,,no,312.0
35166,35166,36167,no,0.0,yes,no,cellular,47.0,1,1,0,,no,289.0
35167,35167,36168,no,2465.0,yes,yes,cellular,923.0,1,1,0,,yes,121.0
35168,35168,36169,no,169.0,yes,no,cellular,22.0,11,1,0,,no,227.0
35169,35169,36170,no,2040.0,yes,no,cellular,149.0,1,357,1,failure,no,448.0
35170,35170,36171,no,23.0,yes,no,cellular,98.0,1,1,0,,no,154.0
35171,35171,36172,no,89.0,yes,no,cellular,62.0,6,366,2,failure,no,347.0
35172,35172,36173,no,504.0,yes,no,cellular,203.0,1,1,0,,no,441.0
35173,35173,36174,no,1326.0,yes,no,cellular,689.0,1,1,0,,no,196.0
35174,35174,36175,no,293.0,yes,yes,cellular,102.0,1,1,0,,no,170.0
35175,35175,36176,no,14.0,yes,no,cellular,241.0,1,1,0,,no,196.0
35176,35176,36177,yes,87.0,yes,no,cellular,27.0,1,345,1,failure,no,143.0
35177,35177,36178,no,171.0,yes,no,cellular,191.0,1,294,1,failure,no,244.0
35178,35178,36179,no,247.0,yes,no,cellular,203.0,1,1,0,,no,374.0
35179,35179,36180,no,250.0,yes,yes,cellular,277.0,1,1,0,,no,345.0
35180,35180,36181,no,41.0,yes,no,cellular,449.0,1,338,1,other,no,144.0
35181,35181,36182,no,887.0,yes,no,cellular,722.0,1,1,0,,no,382.0
35182,35182,36183,no,1854.0,yes,no,telephone,45.0,1,342,2,failure,no,179.0
35183,35183,36184,no,968.0,yes,no,cellular,59.0,1,258,6,failure,no,190.0
35184,35184,36185,no,369.0,yes,no,telephone,224.0,1,1,0,,no,146.0
35185,35185,36186,no,874.0,yes,no,cellular,98.0,1,170,2,failure,no,312.0
35186,35186,36187,no,2441.0,yes,yes,cellular,248.0,1,1,0,,no,166.0
35187,35187,36188,no,194.0,yes,no,cellular,127.0,1,1,0,,no,460.0
35188,35188,36189,no,441.0,yes,no,cellular,189.0,2,167,2,other,no,490.0
35189,35189,36190,no,29.0,yes,no,cellular,549.0,1,1,0,,no,173.0
35190,35190,36191,no,343.0,yes,yes,cellular,104.0,1,304,7,failure,no,476.0
35191,35191,36192,no,245.0,yes,no,cellular,121.0,1,344,2,failure,no,476.0
35192,35192,36193,no,370.0,yes,no,cellular,261.0,1,345,1,failure,yes,269.0
35193,35193,36194,no,422.0,yes,no,cellular,103.0,1,363,1,failure,no,313.0
35194,35194,36195,no,140.0,yes,no,cellular,348.0,1,1,0,,no,265.0
35195,35195,36196,no,883.0,yes,no,cellular,333.0,1,351,1,failure,no,353.0
35196,35196,36197,no,1629.0,yes,no,cellular,25.0,1,1,0,,no,420.0
35197,35197,36198,no,400.0,yes,no,cellular,223.0,1,1,0,,no,360.0
35198,35198,36199,no,292.0,yes,no,cellular,381.0,1,335,5,other,no,188.0
35199,35199,36200,no,167.0,yes,no,cellular,84.0,1,343,1,other,no,495.0
35200,35200,36201,no,459.0,yes,no,cellular,623.0,1,293,1,success,yes,170.0
35201,35201,36202,no,3875.0,yes,no,cellular,131.0,1,338,2,other,no,451.0
35202,35202,36203,no,131.0,yes,no,cellular,132.0,1,356,1,failure,no,311.0
35203,35203,36204,no,471.0,yes,no,cellular,104.0,1,342,2,failure,no,144.0
35204,35204,36205,no,0.0,yes,no,cellular,19.0,1,360,2,failure,no,237.0
35205,35205,36206,no,44.0,yes,yes,cellular,366.0,1,167,2,failure,no,383.0
35206,35206,36207,no,544.0,yes,no,cellular,187.0,1,1,0,,no,143.0
35207,35207,36208,no,1495.0,yes,no,cellular,50.0,1,1,0,,no,458.0
35208,35208,36209,no,322.0,yes,no,cellular,201.0,1,1,0,,no,169.0
35209,35209,36210,no,2607.0,no,no,cellular,63.0,1,336,12,other,no,318.0
35210,35210,36211,no,4.0,yes,no,cellular,171.0,2,1,0,,no,333.0
35211,35211,36212,no,24.0,yes,no,cellular,183.0,4,357,2,other,no,209.0
35212,35212,36213,no,58.0,yes,no,cellular,113.0,1,337,2,other,no,376.0
35213,35213,36214,no,300.0,yes,no,cellular,329.0,1,168,2,success,no,241.0
35214,35214,36215,no,1646.0,yes,no,telephone,317.0,2,1,0,,no,230.0
35215,35215,36216,no,69.0,no,no,cellular,95.0,1,357,3,other,no,367.0
35216,35216,36217,no,514.0,yes,yes,cellular,138.0,1,168,1,failure,no,288.0
35217,35217,36218,no,381.0,yes,no,cellular,1957.0,1,1,0,,no,196.0
35218,35218,36219,no,295.0,yes,no,cellular,556.0,1,1,0,,no,479.0
35219,35219,36220,no,260.0,yes,no,cellular,49.0,1,1,0,,no,358.0
35220,35220,36221,no,49.0,no,no,cellular,393.0,1,351,1,failure,no,268.0
35221,35221,36222,no,426.0,yes,yes,cellular,383.0,1,339,1,other,no,153.0
35222,35222,36223,no,641.0,yes,no,cellular,334.0,1,1,0,,no,255.0
35223,35223,36224,no,222.0,yes,no,cellular,455.0,1,1,0,,no,282.0
35224,35224,36225,no,1291.0,yes,no,cellular,223.0,1,293,1,failure,no,149.0
35225,35225,36226,no,806.0,yes,yes,cellular,141.0,8,297,2,other,no,206.0
35226,35226,36227,no,114.0,yes,no,cellular,457.0,1,1,0,,yes,399.0
35227,35227,36228,no,396.0,yes,no,cellular,327.0,4,1,0,,no,152.0
35228,35228,36229,no,959.0,yes,no,cellular,375.0,1,1,0,,no,415.0
35229,35229,36230,no,219.0,yes,no,cellular,101.0,1,1,0,,no,373.0
35230,35230,36231,no,1461.0,yes,no,cellular,757.0,2,170,3,failure,yes,271.0
35231,35231,36232,no,94.0,yes,no,cellular,46.0,1,1,0,,no,274.0
35232,35232,36233,no,178.0,yes,no,cellular,184.0,1,351,1,failure,no,113.0
35233,35233,36234,no,211.0,yes,no,cellular,146.0,1,349,3,failure,no,399.0
35234,35234,36235,no,134.0,yes,no,cellular,378.0,1,1,0,,no,339.0
35235,35235,36236,no,673.0,yes,no,cellular,429.0,1,170,3,other,no,388.0
35236,35236,36237,no,129.0,yes,no,cellular,213.0,1,1,0,,no,116.0
35237,35237,36238,no,900.0,yes,no,cellular,155.0,1,357,2,failure,no,284.0
35238,35238,36239,no,4860.0,yes,no,cellular,130.0,1,1,0,,no,205.0
35239,35239,36240,no,544.0,yes,no,cellular,155.0,1,1,0,,no,308.0
35240,35240,36241,no,1210.0,yes,yes,cellular,107.0,1,344,4,failure,no,136.0
