,Customer_number,age,job,marital,education,Annual Income,Gender
36117,37118,40.0,housemaid,married,primary,2161718.0,F
36118,37119,42.0,services,married,secondary,1470743.0,M
36119,37120,39.0,admin.,married,secondary,3912805.0,F
36120,37121,55.0,management,married,tertiary,1187967.0,M
36121,37122,41.0,services,married,secondary,3531447.0,M
36122,37123,36.0,blue-collar,married,secondary,798159.0,M
36123,37124,42.0,blue-collar,married,secondary,4197378.0,F
36124,37125,36.0,services,married,secondary,858484.0,M
36125,37126,36.0,management,single,tertiary,2699888.0,M
36126,37127,31.0,services,single,secondary,4133160.0,F
36127,37128,47.0,technician,divorced,,4869626.0,F
36128,37129,33.0,services,married,secondary,2269577.0,F
36129,37130,42.0,admin.,married,secondary,796664.0,M
36130,37131,45.0,management,divorced,tertiary,4894257.0,M
36131,37132,37.0,admin.,divorced,secondary,257182.0,M
36132,37133,49.0,blue-collar,married,primary,4745609.0,M
36133,37134,44.0,management,married,tertiary,795817.0,M
36134,37135,51.0,admin.,single,secondary,591479.0,F
36135,37136,31.0,blue-collar,married,secondary,4919866.0,F
36136,37137,32.0,blue-collar,married,primary,792928.0,M
36137,37138,42.0,blue-collar,married,primary,4436642.0,F
36138,37139,41.0,technician,married,secondary,789637.0,M
36139,37140,60.0,services,divorced,secondary,4954846.0,M
36140,37141,59.0,services,married,secondary,1701449.0,F
36141,37142,41.0,admin.,single,,2403162.0,F
36142,37143,43.0,services,divorced,,787401.0,F
36143,37144,57.0,blue-collar,divorced,secondary,394339.0,F
36144,37145,35.0,services,married,secondary,464554.0,F
36145,37146,55.0,admin.,married,tertiary,1213887.0,M
36146,37147,29.0,blue-collar,single,secondary,4335725.0,M
36147,37148,30.0,blue-collar,divorced,primary,2545618.0,F
36148,37149,39.0,technician,single,secondary,2906292.0,F
36149,37150,44.0,management,married,secondary,1697326.0,M
36150,37151,36.0,self-employed,married,secondary,3798979.0,F
36151,37152,49.0,blue-collar,married,primary,3676114.0,M
36152,37153,29.0,blue-collar,married,secondary,3363223.0,F
36153,37154,31.0,technician,single,secondary,4932667.0,M
36154,37155,33.0,admin.,married,secondary,2446526.0,M
36155,37156,51.0,blue-collar,married,secondary,3270043.0,F
36156,37157,30.0,management,divorced,tertiary,785271.0,F
36157,37158,55.0,services,married,secondary,2820525.0,F
36158,37159,33.0,housemaid,married,secondary,4327972.0,F
36159,37160,43.0,services,single,secondary,4573707.0,M
36160,37161,40.0,blue-collar,single,primary,1858844.0,M
36161,37162,24.0,services,married,secondary,3952184.0,M
36162,37163,47.0,blue-collar,married,secondary,356626.0,M
36163,37164,30.0,self-employed,single,tertiary,1908697.0,F
36164,37165,54.0,technician,divorced,secondary,837125.0,F
36165,37166,40.0,management,married,tertiary,784951.0,M
36166,37167,45.0,blue-collar,married,,784588.0,M
36167,37168,41.0,self-employed,single,tertiary,3326961.0,F
36168,37169,35.0,blue-collar,single,secondary,2455202.0,F
36169,37170,40.0,blue-collar,married,secondary,2667817.0,F
36170,37171,40.0,blue-collar,married,primary,2967449.0,F
36171,37172,49.0,blue-collar,divorced,primary,2069309.0,M
36172,37173,33.0,blue-collar,married,secondary,4210529.0,F
36173,37174,40.0,services,married,secondary,783852.0,M
36174,37175,31.0,student,married,tertiary,4655958.0,M
36175,37176,23.0,student,single,secondary,4828969.0,M
36176,37177,41.0,unemployed,single,secondary,257783.0,F
36177,37178,35.0,services,married,secondary,3125347.0,M
36178,37179,48.0,services,divorced,secondary,2300997.0,M
36179,37180,31.0,services,married,secondary,4492978.0,M
36180,37181,56.0,technician,married,secondary,782933.0,M
36181,37182,34.0,blue-collar,married,secondary,783809.0,M
36182,37183,55.0,retired,divorced,secondary,4248519.0,F
36183,37184,46.0,entrepreneur,married,primary,2377827.0,M
36184,37185,44.0,blue-collar,single,secondary,780973.0,F
36185,37186,43.0,blue-collar,divorced,secondary,3217841.0,F
36186,37187,40.0,admin.,single,secondary,1991182.0,F
36187,37188,40.0,technician,single,secondary,3887365.0,M
36188,37189,39.0,services,divorced,secondary,778884.0,M
36189,37190,31.0,admin.,single,secondary,1448659.0,F
36190,37191,34.0,technician,married,tertiary,3077740.0,M
36191,37192,41.0,services,married,,1828533.0,M
36192,37193,42.0,technician,single,secondary,775947.0,M
36193,37194,49.0,blue-collar,married,,253102.0,F
36194,37195,32.0,unemployed,married,secondary,4374241.0,F
36195,37196,55.0,blue-collar,married,secondary,3921742.0,M
36196,37197,37.0,services,married,secondary,1244874.0,F
36197,37198,52.0,services,divorced,secondary,686220.0,F
36198,37199,38.0,admin.,single,secondary,3772219.0,F
36199,37200,50.0,blue-collar,married,secondary,2114119.0,M
36200,37201,44.0,services,divorced,secondary,3343622.0,F
36201,37202,27.0,services,single,tertiary,905578.0,M
36202,37203,45.0,admin.,married,primary,2452096.0,M
36203,37204,58.0,admin.,divorced,secondary,308011.0,M
36204,37205,40.0,technician,single,secondary,3997405.0,F
36205,37206,51.0,blue-collar,divorced,primary,3288162.0,M
36206,37207,51.0,management,single,tertiary,775939.0,M
36207,37208,37.0,blue-collar,single,primary,4734853.0,M
36208,37209,35.0,admin.,married,primary,2697007.0,M
36209,37210,39.0,blue-collar,married,secondary,644267.0,M
36210,37211,43.0,services,single,tertiary,635352.0,M
36211,37212,48.0,blue-collar,married,primary,2925198.0,M
36212,37213,42.0,management,married,secondary,847839.0,M
36213,37214,41.0,blue-collar,married,secondary,2643709.0,M
36214,37215,28.0,services,single,secondary,1071872.0,F
36215,37216,38.0,management,single,tertiary,2203957.0,M
36216,37217,29.0,technician,single,tertiary,2553800.0,F
36217,37218,41.0,self-employed,married,secondary,3395544.0,M
36218,37219,37.0,management,married,tertiary,3838097.0,F
36219,37220,41.0,blue-collar,married,secondary,3252705.0,M
36220,37221,29.0,management,married,tertiary,3090623.0,F
36221,37222,34.0,blue-collar,married,primary,1727435.0,F
36222,37223,48.0,admin.,divorced,secondary,3295604.0,M
36223,37224,43.0,services,married,secondary,775775.0,M
36224,37225,41.0,blue-collar,married,primary,540954.0,M
36225,37226,40.0,management,married,tertiary,4663908.0,M
36226,37227,39.0,services,single,secondary,3363801.0,M
36227,37228,33.0,housemaid,married,primary,4876994.0,F
36228,37229,42.0,blue-collar,married,secondary,1066137.0,F
36229,37230,48.0,unemployed,divorced,secondary,3213202.0,M
36230,37231,37.0,unemployed,single,secondary,4285899.0,F
36231,37232,32.0,management,divorced,tertiary,767965.0,M
36232,37233,24.0,blue-collar,single,secondary,1320812.0,F
36233,37234,40.0,blue-collar,married,secondary,775569.0,M
36234,37235,41.0,admin.,married,secondary,3077818.0,F
36235,37236,29.0,services,single,secondary,3468197.0,F
36236,37237,36.0,entrepreneur,married,secondary,2739613.0,M
36237,37238,55.0,management,divorced,,252519.0,M
36238,37239,45.0,blue-collar,divorced,primary,4143003.0,M
36239,37240,34.0,services,single,secondary,775501.0,M
36240,37241,44.0,management,married,tertiary,775461.0,M
36241,37242,29.0,blue-collar,married,secondary,1884323.0,F
36242,37243,36.0,technician,single,secondary,2209889.0,F
36243,37244,42.0,admin.,married,secondary,3545138.0,M
36244,37245,47.0,entrepreneur,married,,200890.0,F
36245,37246,37.0,management,married,tertiary,1084610.0,M
36246,37247,39.0,self-employed,married,secondary,1502896.0,F
36247,37248,29.0,technician,single,tertiary,2906744.0,F
36248,37249,34.0,admin.,single,secondary,3935023.0,M
36249,37250,44.0,management,married,tertiary,907718.0,M
36250,37251,42.0,technician,married,secondary,4563620.0,F
36251,37252,41.0,unemployed,married,primary,4632598.0,F
36252,37253,42.0,technician,married,secondary,4735724.0,M
36253,37254,35.0,blue-collar,married,,2908448.0,F
36254,37255,45.0,blue-collar,married,primary,559572.0,M
36255,37256,46.0,technician,married,secondary,1028288.0,F
36256,37257,39.0,housemaid,married,primary,775228.0,M
36257,37258,40.0,services,married,secondary,4810296.0,M
36258,37259,37.0,admin.,single,secondary,784473.0,M
36259,37260,32.0,services,single,secondary,774500.0,M
36260,37261,38.0,entrepreneur,single,primary,1110194.0,M
36261,37262,34.0,services,single,secondary,773824.0,M
36262,37263,37.0,blue-collar,married,secondary,1717865.0,M
36263,37264,33.0,blue-collar,married,secondary,4855411.0,M
36264,37265,57.0,services,married,secondary,3207923.0,F
36265,37266,52.0,blue-collar,single,secondary,454017.0,M
36266,37267,39.0,services,married,secondary,1919930.0,M
36267,37268,39.0,blue-collar,married,primary,3746418.0,M
36268,37269,50.0,admin.,married,secondary,3820364.0,M
36269,37270,26.0,management,married,tertiary,4723179.0,M
36270,37271,37.0,admin.,single,secondary,771228.0,F
36271,37272,33.0,management,divorced,tertiary,768865.0,M
36272,37273,52.0,services,divorced,secondary,2551019.0,M
36273,37274,37.0,blue-collar,married,secondary,4132707.0,F
36274,37275,27.0,blue-collar,single,secondary,3275358.0,M
36275,37276,52.0,services,married,secondary,768709.0,M
36276,37277,31.0,self-employed,married,secondary,3798228.0,F
36277,37278,59.0,self-employed,married,tertiary,3530327.0,M
36278,37279,44.0,management,married,secondary,871532.0,F
36279,37280,53.0,blue-collar,married,secondary,768079.0,F
36280,37281,58.0,unemployed,married,secondary,2641652.0,M
36281,37282,50.0,admin.,divorced,secondary,767562.0,M
36282,37283,55.0,management,divorced,tertiary,4735689.0,M
36283,37284,32.0,blue-collar,divorced,secondary,765182.0,M
36284,37285,51.0,blue-collar,married,primary,4215370.0,M
36285,37286,21.0,student,single,secondary,4536096.0,M
36286,37287,56.0,self-employed,divorced,tertiary,1612340.0,F
36287,37288,36.0,management,single,tertiary,4419195.0,M
36288,37289,58.0,services,married,secondary,1961889.0,M
36289,37290,52.0,services,married,secondary,2034689.0,M
36290,37291,35.0,services,married,secondary,762134.0,M
36291,37292,38.0,management,married,tertiary,760068.0,F
36292,37293,43.0,admin.,single,secondary,509102.0,M
36293,37294,45.0,blue-collar,married,primary,3161868.0,M
36294,37295,41.0,housemaid,married,secondary,4105827.0,M
36295,37296,46.0,admin.,married,secondary,2154576.0,M
36296,37297,32.0,self-employed,single,secondary,759764.0,M
36297,37298,38.0,services,married,secondary,1217773.0,M
36298,37299,33.0,blue-collar,divorced,primary,3530334.0,M
36299,37300,58.0,management,single,tertiary,4454362.0,M
36300,37301,28.0,entrepreneur,married,tertiary,4285230.0,F
36301,37302,44.0,blue-collar,married,primary,722876.0,F
36302,37303,50.0,entrepreneur,married,primary,2819142.0,M
36303,37304,30.0,admin.,married,secondary,3849297.0,M
36304,37305,44.0,services,married,secondary,1642768.0,M
36305,37306,36.0,blue-collar,single,secondary,2876550.0,F
36306,37307,39.0,technician,married,secondary,1238569.0,F
36307,37308,49.0,blue-collar,married,secondary,3806081.0,M
36308,37309,35.0,blue-collar,single,secondary,765876.0,M
36309,37310,32.0,blue-collar,single,secondary,758188.0,M
36310,37311,32.0,services,single,secondary,4520151.0,M
36311,37312,43.0,services,married,secondary,4669012.0,M
36312,37313,42.0,admin.,single,secondary,1285729.0,F
36313,37314,41.0,services,divorced,secondary,4267551.0,M
36314,37315,44.0,management,married,tertiary,992971.0,M
36315,37316,52.0,services,single,secondary,608767.0,F
36316,37317,30.0,management,married,tertiary,671130.0,F
36317,37318,35.0,blue-collar,married,primary,756519.0,M
36318,37319,56.0,retired,married,secondary,2522612.0,M
36319,37320,40.0,admin.,married,secondary,3850551.0,M
36320,37321,37.0,services,married,secondary,4190717.0,F
36321,37322,46.0,admin.,single,,3227706.0,F
36322,37323,44.0,blue-collar,married,secondary,3406653.0,F
36323,37324,37.0,admin.,divorced,secondary,2968717.0,M
36324,37325,41.0,services,married,secondary,3025678.0,F
36325,37326,33.0,admin.,divorced,secondary,754001.0,F
36326,37327,38.0,management,divorced,primary,2321862.0,M
36327,37328,42.0,blue-collar,married,secondary,1928818.0,M
36328,37329,47.0,technician,married,secondary,4126772.0,M
36329,37330,36.0,blue-collar,married,secondary,4965738.0,M
36330,37331,40.0,services,married,secondary,601620.0,F
36331,37332,34.0,blue-collar,single,secondary,4938103.0,M
36332,37333,34.0,blue-collar,married,primary,3903776.0,F
36333,37334,38.0,blue-collar,married,primary,2087482.0,M
36334,37335,43.0,blue-collar,married,primary,4713854.0,M
36335,37336,36.0,blue-collar,divorced,secondary,750807.0,F
36336,37337,53.0,blue-collar,divorced,secondary,4503679.0,F
36337,37338,34.0,blue-collar,married,secondary,750731.0,M
36338,37339,37.0,blue-collar,married,,956740.0,M
36339,37340,39.0,services,married,secondary,4249184.0,M
36340,37341,28.0,technician,married,secondary,1808974.0,F
36341,37342,30.0,admin.,married,secondary,4026718.0,M
36342,37343,46.0,blue-collar,married,secondary,747072.0,M
36343,37344,48.0,blue-collar,married,secondary,2389268.0,M
36344,37345,36.0,blue-collar,divorced,primary,1382311.0,F
36345,37346,57.0,technician,married,secondary,2878564.0,M
36346,37347,25.0,self-employed,single,tertiary,528713.0,F
36347,37348,34.0,admin.,married,secondary,4020370.0,F
36348,37349,41.0,blue-collar,married,secondary,3479490.0,M
36349,37350,38.0,blue-collar,single,secondary,3057241.0,F
36350,37351,42.0,blue-collar,married,secondary,2032225.0,F
36351,37352,39.0,services,married,secondary,743752.0,F
36352,37353,34.0,admin.,single,secondary,3672888.0,F
36353,37354,39.0,blue-collar,divorced,secondary,1789386.0,M
36354,37355,34.0,admin.,married,secondary,1386126.0,F
36355,37356,38.0,services,married,secondary,4343429.0,M
36356,37357,38.0,services,married,secondary,4663310.0,F
36357,37358,50.0,entrepreneur,married,secondary,2508761.0,F
36358,37359,29.0,blue-collar,single,secondary,2490841.0,M
36359,37360,48.0,entrepreneur,married,secondary,3353469.0,M
36360,37361,50.0,blue-collar,married,secondary,1200746.0,M
36361,37362,57.0,retired,divorced,tertiary,3158163.0,M
36362,37363,45.0,services,married,secondary,2449089.0,M
36363,37364,48.0,blue-collar,married,primary,4332111.0,M
36364,37365,42.0,blue-collar,married,secondary,742179.0,M
36365,37366,29.0,blue-collar,married,secondary,2549965.0,F
36366,37367,44.0,blue-collar,divorced,secondary,3556029.0,F
36367,37368,54.0,management,married,tertiary,1394004.0,M
36368,37369,33.0,management,single,tertiary,4765250.0,F
36369,37370,37.0,blue-collar,married,,421425.0,M
36370,37371,38.0,entrepreneur,married,tertiary,1315914.0,F
36371,37372,39.0,technician,married,secondary,3008962.0,F
36372,37373,37.0,technician,married,primary,4124671.0,M
36373,37374,33.0,services,single,secondary,740823.0,F
36374,37375,57.0,technician,divorced,secondary,2318180.0,F
36375,37376,39.0,technician,married,secondary,3151839.0,M
36376,37377,38.0,blue-collar,married,secondary,1034033.0,F
36377,37378,42.0,blue-collar,divorced,secondary,4038178.0,M
36378,37379,44.0,blue-collar,married,primary,740613.0,M
36379,37380,32.0,blue-collar,married,primary,3940506.0,M
36380,37381,47.0,self-employed,divorced,secondary,4983302.0,F
36381,37382,34.0,services,divorced,secondary,736700.0,M
36382,37383,34.0,services,married,secondary,734728.0,F
36383,37384,50.0,blue-collar,married,primary,4456269.0,M
36384,37385,36.0,unemployed,single,secondary,530483.0,M
36385,37386,35.0,services,single,secondary,4542676.0,F
36386,37387,37.0,management,married,tertiary,2706107.0,F
36387,37388,31.0,entrepreneur,married,tertiary,3875232.0,M
36388,37389,38.0,blue-collar,married,secondary,4833331.0,M
36389,37390,36.0,blue-collar,single,secondary,974386.0,F
36390,37391,55.0,management,married,tertiary,1876507.0,M
36391,37392,43.0,blue-collar,married,primary,2213738.0,M
36392,37393,48.0,services,married,primary,1269987.0,M
36393,37394,38.0,blue-collar,married,secondary,2111243.0,M
36394,37395,35.0,management,married,tertiary,4200797.0,F
36395,37396,32.0,blue-collar,married,primary,2028913.0,F
36396,37397,47.0,blue-collar,married,primary,4954826.0,M
36397,37398,39.0,blue-collar,married,secondary,1310481.0,F
36398,37399,53.0,unemployed,married,secondary,733964.0,F
36399,37400,53.0,blue-collar,married,secondary,2746943.0,M
36400,37401,55.0,management,married,tertiary,3183744.0,M
36401,37402,36.0,technician,married,tertiary,4621729.0,M
36402,37403,31.0,blue-collar,single,secondary,3107572.0,F
36403,37404,41.0,admin.,married,secondary,2991498.0,F
36404,37405,52.0,services,divorced,secondary,2475935.0,M
36405,37406,36.0,blue-collar,single,secondary,2051099.0,M
36406,37407,59.0,services,married,secondary,1176532.0,F
36407,37408,34.0,technician,single,secondary,3182650.0,F
36408,37409,46.0,admin.,divorced,secondary,4009030.0,M
36409,37410,37.0,technician,divorced,secondary,207644.0,F
36410,37411,39.0,management,married,tertiary,3986512.0,M
36411,37412,53.0,blue-collar,married,primary,4195520.0,M
36412,37413,33.0,technician,single,secondary,2103963.0,M
36413,37414,48.0,services,single,secondary,732616.0,F
36414,37415,46.0,blue-collar,divorced,primary,2068287.0,F
36415,37416,31.0,blue-collar,married,primary,2735667.0,F
